i	Best	Average	Worst	Best SD	Average SD	Worst SD	
100	341,331980359033800	1186,133333870799300	897,571768915586300	44,169049937407060	39,263937054666800	61,886930605436750	
200	2,250186367432775	6,821035487167287	5,046425003318512	0,309588450477250	0,828082383273888	0,788474161131273	
300	0,804190732415232	1,971852097552075	1,020717755786503	0,083363474209885	0,038435021906840	0,003723905761930	
400	0,108493020473179	0,418577380037711	0,320838893905091	0,090516936321106	0,340734421648212	0,239725187594963	
500	0,017829006429014	0,061945276056608	0,055587443720094	0,034119583064810	0,112458616798738	0,098970975142784	
600	0,001758427238260	0,007016259943097	0,005563021588116	0,006196590103530	0,023523762515108	0,018273116035799	
700	0,000019653748378	0,000064163006908	0,000059711678541	0,000091999142755	0,000284486377259	0,000271173728876	
800	0,000000077860074	0,000000296903934	0,000000226034536	0,000000361021026	0,000001394865575	0,000001056161757	
900	0,000000000299521	0,000000001015412	0,000000000780723	0,000000001411052	0,000000004809745	0,000000003634858	
1000	0,000000000000725	0,000000000003165	0,000000000002554	0,000000000003229	0,000000000014430	0,000000000011746	
1100	0,000000000000003	0,000000000000011	0,000000000000009	0,000000000000012	0,000000000000047	0,000000000000041	
1200	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
1300	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
1400	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
1500	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
1600	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
1700	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
1800	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
1900	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2100	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2200	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2300	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2400	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2500	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2600	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2700	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2800	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
2900	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
3000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
3100	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
3200	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
3300	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000	
